Age,Weight,Activity Level,Daily Routines,Water Intake (ml),User_ID,Wake_Time,Bedtime,Meal_1,Meal_2,Meal_3,Activity_Level,Weather_Condition
53,80.43,sedentary,Sometimes represent force wait government.,2493.3300000000004,e62ab3b6-a003-4638-85a7-41b8f2efac72,08:36:08,00:36:08,Breakfast,Lunch,Dinner,Sedentary,Cold
52,64.8,moderate,Most south then sure.,2527.2,b1560490-6e46-4266-9eda-e4c9dbe24832,08:44:13,00:44:13,Breakfast,Lunch,Dinner,Moderate,Moderate
36,53.51,moderate,Individual wonder partner.,1926.36,285f700f-0255-407c-a883-819063271812,06:38:25,22:38:25,Breakfast,Lunch,Dinner,Moderate,Moderate
37,80.46,sedentary,Interesting themselves police guess work produce wife.,2574.72,9e7b303a-7861-41f4-928c-124c78761d0a,06:52:58,22:52:58,Breakfast,Lunch,Dinner,Sedentary,Cold
35,71.69,active,Billion authority force heavy east.,3010.98,06c61cb4-2a90-4494-848d-57d4eba07ce3,06:32:41,22:32:41,Breakfast,Lunch,Dinner,Sedentary,Cold
64,72.52,sedentary,Despite assume nice anyone night quite.,2393.16,fa1abb6f-43db-4802-9be6-f13c8c7dce42,06:28:10,22:28:10,Breakfast,Lunch,Dinner,Moderate,Cold
58,78.1,sedentary,Important remember vote particularly beyond bring or.,2421.1,f75ff474-2b19-4b9c-8efb-e258a4afba1f,08:13:24,00:13:24,Breakfast,Lunch,Dinner,Moderate,Moderate
66,56.9,moderate,Candidate fire edge task then specific protect.,2162.2,8ab8d154-36a2-4498-8889-7d637cd17e29,07:22:02,23:22:02,Breakfast,Lunch,Dinner,Sedentary,Hot
31,53.68,sedentary,Table such television level.,1664.08,1a2628f6-aac8-4d01-bfa4-7995dcbb15e1,08:11:26,00:11:26,Breakfast,Lunch,Dinner,Moderate,Cold
32,85.81,moderate,Former American interview minute method move task.,3260.78,2c4a8666-e5cc-440f-89cc-7c9883275de1,07:54:47,23:54:47,Breakfast,Lunch,Dinner,Moderate,Hot
48,55.63,active,Understand control bag author only present.,2336.46,3d855307-15b3-4f84-b9a8-95d764a4c303,08:26:21,00:26:21,Breakfast,Lunch,Dinner,Active,Moderate
18,57.78,active,Fly network fish beautiful.,2542.32,75d85c1e-dbb6-4b85-be88-849c29c544c3,06:44:59,22:44:59,Breakfast,Lunch,Dinner,Active,Cold
70,59.78,active,Represent use manage trade ahead field.,2570.54,e89ec6f4-f6a8-47df-b25b-b9f99d4f3a78,08:23:33,00:23:33,Breakfast,Lunch,Dinner,Moderate,Moderate
20,90.8,sedentary,Result Mrs rest begin save major.,2814.8,f256d7bb-1187-4511-883a-e605832099e0,08:11:42,00:11:42,Breakfast,Lunch,Dinner,Sedentary,Hot
33,74.93,moderate,Lay better fall through allow peace study skill.,2697.4800000000005,aa1fa0da-8d64-4465-b235-1a3ae769c2c2,07:38:54,23:38:54,Breakfast,Lunch,Dinner,Sedentary,Hot
40,79.65,active,No bit thousand policy task ask.,3345.3,947e5b14-5df5-4dbf-b89c-cac488198e55,07:16:52,23:16:52,Breakfast,Lunch,Dinner,Sedentary,Hot
28,71.96,moderate,Management worry bank huge.,2590.56,f6139f44-3cb5-4892-b734-9d938a3dac59,06:49:16,22:49:16,Breakfast,Lunch,Dinner,Sedentary,Cold
29,63.98,moderate,Series national say hold during.,2239.3,6fa4317b-8c4c-4562-9158-59ac0b3a4e85,07:50:05,23:50:05,Breakfast,Lunch,Dinner,Moderate,Moderate
27,76.31,active,Compare must call state.,3357.6400000000003,2e29a5fe-6865-4d76-827d-c77ee05f6956,08:44:41,00:44:41,Breakfast,Lunch,Dinner,Moderate,Hot
49,54.43,active,School control wall finally card south science.,2340.49,13aa30b3-86ee-4006-b1a0-014bd94a0f6f,07:05:12,23:05:12,Breakfast,Lunch,Dinner,Moderate,Moderate
33,59.05,moderate,Federal whose hit loss.,2302.95,3d030549-ac00-49de-8b01-4c4281475d50,06:09:45,22:09:45,Breakfast,Lunch,Dinner,Sedentary,Hot
25,77.33,active,Program capital college produce story.,3247.86,361b601d-649c-4990-8d3e-cb95465c5954,08:17:55,00:17:55,Breakfast,Lunch,Dinner,Sedentary,Cold
55,56.43,moderate,Fine social notice thus relationship upon.,2144.34,6b72cfce-c963-4a2c-9773-64bb02d8db9e,06:19:01,22:19:01,Breakfast,Lunch,Dinner,Active,Cold
29,68.11,moderate,Wrong apply research effort accept.,2588.18,00a31cff-592b-420c-9f87-c00a914af7d1,07:21:47,23:21:47,Breakfast,Lunch,Dinner,Sedentary,Hot
41,68.56,active,Participant best least popular.,2742.4,c4b19160-dc3b-4552-8063-32a7ae840e34,07:59:40,23:59:40,Breakfast,Lunch,Dinner,Sedentary,Hot
45,64.71,sedentary,Job exist imagine.,2070.72,72c7a2fd-47e4-418d-b508-e6a1e2bb80b5,06:08:05,22:08:05,Breakfast,Lunch,Dinner,Moderate,Moderate
70,50.49,active,Get station something use.,2070.09,1ab6978c-c08c-4500-b78a-d67f5ac82c09,08:42:46,00:42:46,Breakfast,Lunch,Dinner,Active,Hot
25,63.71,sedentary,Check book any look concern.,1911.3,709bfcd4-c3ce-4a34-86fb-58ff420553c6,08:05:35,00:05:35,Breakfast,Lunch,Dinner,Moderate,Hot
45,61.75,moderate,Time reach join everybody above lead.,2161.25,0a92570d-f3ef-4da2-93d9-2e8d8e0fcea8,07:34:20,23:34:20,Breakfast,Lunch,Dinner,Active,Moderate
53,71.61,moderate,Purpose hard process alone chance enough.,2792.79,6983b398-9028-4623-9b98-dd6a996218b5,06:27:59,22:27:59,Breakfast,Lunch,Dinner,Sedentary,Moderate
43,71.1,sedentary,Off ball language continue poor wife.,2417.4,27a298f1-90a7-41de-9b33-58cbffa5e2f9,06:30:14,22:30:14,Breakfast,Lunch,Dinner,Moderate,Hot
25,73.78,moderate,Reality class what.,2877.42,257b45a2-7f43-43e5-a12a-76206fe3ab35,06:54:42,22:54:42,Breakfast,Lunch,Dinner,Sedentary,Cold
67,63.24,sedentary,Upon yet foreign increase peace.,1897.2,d24f6df3-8c4a-4481-99e0-a47fdee3196a,06:39:35,22:39:35,Breakfast,Lunch,Dinner,Moderate,Cold
45,75.23,sedentary,On season development join behind.,2332.13,7950b111-4d85-45dd-8933-21db1788f462,08:43:51,00:43:51,Breakfast,Lunch,Dinner,Active,Hot
45,54.44,moderate,Imagine kind lose then.,2068.72,953cc650-09bf-4037-b882-7fa4f66fb93f,07:02:40,23:02:40,Breakfast,Lunch,Dinner,Moderate,Hot
54,51.78,sedentary,Interesting but interview arm last cause operation debate.,1760.52,abab4d72-5c28-485d-93e5-7761968d5a9d,08:10:29,00:10:29,Breakfast,Lunch,Dinner,Moderate,Moderate
58,46.64,active,Would food view special check new although prove.,1912.24,bb6d661a-6546-4b14-b21e-3038e9b11acf,08:23:18,00:23:18,Breakfast,Lunch,Dinner,Sedentary,Cold
53,65.01,active,Only career audience class head drug have.,2730.42,ca319206-0c81-42e4-8103-a29ee8415e29,06:55:49,22:55:49,Breakfast,Lunch,Dinner,Active,Moderate
44,62.47,moderate,Day gas father officer case real simply.,2436.33,d2164e47-e123-4d95-b954-c9023e5bef2e,06:48:22,22:48:22,Breakfast,Lunch,Dinner,Active,Moderate
34,77.89,moderate,Whatever economy city long pressure down operation nice.,2959.82,9cafa891-19c4-49cb-915a-715448591082,07:38:05,23:38:05,Breakfast,Lunch,Dinner,Moderate,Hot
26,63.51,sedentary,Away almost herself pretty.,2032.32,1485ece6-87e5-4589-b665-19487b4169c4,06:26:11,22:26:11,Breakfast,Lunch,Dinner,Moderate,Cold
50,72.73,sedentary,Draw early fund unit treat.,2327.36,21909862-aa95-434f-be70-cdf155effc5c,08:14:19,00:14:19,Breakfast,Lunch,Dinner,Moderate,Hot
70,78.13,sedentary,Five will total poor.,2578.29,b7261ad9-8688-4aea-8349-4b043f1f3181,07:06:20,23:06:20,Breakfast,Lunch,Dinner,Sedentary,Hot
37,63.14,sedentary,Theory floor paper visit.,2146.76,67283e66-4564-4996-9e82-552c8a9d5031,08:54:47,00:54:47,Breakfast,Lunch,Dinner,Sedentary,Cold
30,72.98,active,Analysis experience others practice whose attention court.,2919.2000000000003,1ffcc645-9038-454a-964c-d23eb492c7fa,07:38:34,23:38:34,Breakfast,Lunch,Dinner,Active,Hot
45,80.02,active,Bit learn major Republican.,3440.86,f94a3b93-87cd-40ba-83ae-04653282bab3,07:12:57,23:12:57,Breakfast,Lunch,Dinner,Sedentary,Hot
65,57.62,moderate,Vote southern alone several at they.,2189.56,c23f29b8-23c6-4286-b392-a0beeca373a7,08:04:25,00:04:25,Breakfast,Lunch,Dinner,Active,Hot
46,70.25,sedentary,Discussion only thought kind operation.,2318.25,f64d6886-67cd-4b57-9476-d1a5eca36e6d,08:43:00,00:43:00,Breakfast,Lunch,Dinner,Active,Hot
30,63.18,sedentary,Rate push must become would lose.,2021.76,055a6953-f6d2-4332-875e-70a0e997bdf5,06:33:49,22:33:49,Breakfast,Lunch,Dinner,Sedentary,Cold
63,58.26,moderate,Once you group one.,2097.36,cb15b344-faab-4cfc-a785-1491f947d6da,07:43:42,23:43:42,Breakfast,Lunch,Dinner,Active,Cold
52,54.64,sedentary,Current serve sell economic leave.,1639.2,71e98954-e2ea-4891-914f-15453bfd3673,07:38:22,23:38:22,Breakfast,Lunch,Dinner,Moderate,Hot
23,58.09,sedentary,Later return who.,1975.06,8938d015-0d08-46eb-9c56-1ae3a52e2d58,07:16:37,23:16:37,Breakfast,Lunch,Dinner,Moderate,Hot
35,70.6,sedentary,Boy wall today hundred.,2400.4,d7dff800-1548-4e83-9030-c1280aa31962,06:33:14,22:33:14,Breakfast,Lunch,Dinner,Sedentary,Cold
68,53.89,sedentary,My hundred off student support.,1670.59,9eaa3938-d8c3-419a-9a32-dc947765740c,06:18:58,22:18:58,Breakfast,Lunch,Dinner,Active,Cold
22,64.49,sedentary,Place group through anyone receive future country.,2128.17,413df42b-7739-4f93-a168-d8d7872540cb,08:00:59,00:00:59,Breakfast,Lunch,Dinner,Moderate,Hot
64,78.13,moderate,Treat few benefit class ago.,2734.55,78b8dacc-2d60-4680-9441-04ef367486a0,08:21:53,00:21:53,Breakfast,Lunch,Dinner,Sedentary,Moderate
42,74.49,sedentary,Imagine certainly member job go left stay drug.,2532.66,5abcae00-9068-4e1b-b685-949928c58dae,06:19:01,22:19:01,Breakfast,Lunch,Dinner,Sedentary,Hot
19,64.69,moderate,Half product believe safe good ever.,2522.91,afb1d78a-0bb5-440a-bec1-18c53ffe1df5,06:17:10,22:17:10,Breakfast,Lunch,Dinner,Active,Cold
27,86.9,sedentary,Into foreign determine member.,2867.7000000000003,8cfd2331-430a-4130-938b-777f16dffd56,06:15:41,22:15:41,Breakfast,Lunch,Dinner,Active,Moderate
47,88.93,active,Head cause religious ten lot.,3646.13,6efc7ffb-8bc5-4393-b632-c2a7e4b3f63d,08:09:28,00:09:28,Breakfast,Lunch,Dinner,Active,Moderate
67,70.26,active,Next receive particularly military drop two.,2810.4,bbea1af5-e5f6-43c6-a97c-67f0fcf186da,08:31:00,00:31:00,Breakfast,Lunch,Dinner,Sedentary,Moderate
62,45.31,active,Student without civil rise relationship play doctor learn.,1857.71,f869ac86-5079-4386-a486-8bc741b735f4,08:29:19,00:29:19,Breakfast,Lunch,Dinner,Moderate,Moderate
22,78.86,active,Pattern including man more business chance lawyer.,3233.26,9a60e265-de52-4885-a590-82a537c54e6c,08:03:57,00:03:57,Breakfast,Lunch,Dinner,Moderate,Moderate
50,47.06,moderate,Interview catch drug.,1647.1,8f837281-1cab-41a4-9f66-1b13d8db3f2d,07:49:05,23:49:05,Breakfast,Lunch,Dinner,Sedentary,Hot
18,84.76,moderate,Feel subject reach authority city off or.,2966.6000000000004,1f2ec9c1-363b-4fd9-8bcd-bda99bfee9ed,08:52:10,00:52:10,Breakfast,Lunch,Dinner,Moderate,Hot
35,80.84,sedentary,Chair control quickly.,2748.56,2b7cc772-1ca2-4153-af95-1e686c0d5e3a,06:43:19,22:43:19,Breakfast,Lunch,Dinner,Moderate,Cold
49,87.74,active,Growth federal above discussion.,3860.56,25e5c86e-d252-4958-a756-68ed139816e9,08:56:25,00:56:25,Breakfast,Lunch,Dinner,Active,Hot
64,72.6,moderate,Magazine main meeting argue commercial source heart.,2541.0,a6b3e92c-f6b4-45f2-bee8-40f08adc9035,06:28:18,22:28:18,Breakfast,Lunch,Dinner,Moderate,Cold
66,66.39,sedentary,Movement field one.,2124.48,4e711df1-3017-4ab8-8bd7-eb3b6a2b684b,06:11:05,22:11:05,Breakfast,Lunch,Dinner,Sedentary,Cold
28,65.5,sedentary,Manager author development better friend structure partner.,2227.0,bd2891c6-76d5-4812-9420-b1aaca25f337,06:37:35,22:37:35,Breakfast,Lunch,Dinner,Active,Hot
38,64.54,moderate,Concern policy explain medical.,2387.98,7bb3f9f0-82e4-456d-958e-99e866b21a9a,07:37:07,23:37:07,Breakfast,Lunch,Dinner,Active,Moderate
43,79.81,active,Guess glass lay where rise draw perform live.,3192.4,1c2e941b-bd6a-4e15-b42e-96cfb7357468,06:38:20,22:38:20,Breakfast,Lunch,Dinner,Sedentary,Moderate
42,77.12,sedentary,Entire role quality.,2622.08,48af5674-5804-4502-b58f-a69bf4b7b20f,08:01:50,00:01:50,Breakfast,Lunch,Dinner,Moderate,Hot
39,71.2,active,Respond next time final check parent easy.,2919.2000000000003,a239bb0d-aa45-4b21-8f15-bdb490e1785a,07:24:37,23:24:37,Breakfast,Lunch,Dinner,Moderate,Moderate
44,62.78,active,Face maybe decision effort.,2511.2,f86b2927-8faa-4f82-8a7d-15bdc3656bae,06:43:39,22:43:39,Breakfast,Lunch,Dinner,Sedentary,Moderate
66,96.29,active,Sing sister audience whole shoulder serious test practice.,4140.47,3d2a12cf-243b-475b-a9bf-c5dbcbb70c85,07:15:48,23:15:48,Breakfast,Lunch,Dinner,Moderate,Cold
30,79.12,sedentary,Early financial lose use.,2531.84,c40417e1-89e8-47a3-a621-dab3a051eba5,07:51:22,23:51:22,Breakfast,Lunch,Dinner,Sedentary,Moderate
50,54.02,active,Near lead maybe TV seat social senior.,2160.8,8280a460-ef1b-499c-9cd6-6cfe22c5ea16,06:55:40,22:55:40,Breakfast,Lunch,Dinner,Sedentary,Cold
51,64.84,sedentary,New news employee leg region behind dinner.,1945.2,6624ae86-8a16-48e2-bdd9-42017ecf51b3,08:19:00,00:19:00,Breakfast,Lunch,Dinner,Sedentary,Cold
58,79.32,active,Somebody than pressure side sound center policy.,3490.08,8f1454f6-58c9-47be-8dfb-0e7c191704f3,08:49:59,00:49:59,Breakfast,Lunch,Dinner,Sedentary,Cold
52,62.0,sedentary,Budget form teach mission.,2108.0,6b62f55c-a8cc-4912-b3bc-36b558e87750,07:26:30,23:26:30,Breakfast,Lunch,Dinner,Moderate,Cold
18,73.52,active,Network last will current factor.,3234.88,9fe98ce5-aa41-43a7-98e7-450d65eb4ddd,07:58:47,23:58:47,Breakfast,Lunch,Dinner,Sedentary,Hot
38,79.51,moderate,Industry leader each site wrong yeah.,3021.38,c75ac488-e3e1-4a01-8a8e-ef16ce4ec7b4,07:16:14,23:16:14,Breakfast,Lunch,Dinner,Moderate,Hot
65,36.12,active,Low glass successful cover place policy item.,1589.28,9f4350bb-7771-4810-9aed-0e94cd9c2a77,06:39:12,22:39:12,Breakfast,Lunch,Dinner,Active,Moderate
23,68.92,active,Wait citizen interest memory miss camera writer.,2756.8,8f7978f2-338a-4d0f-ac8d-7616dbd28b18,08:18:06,00:18:06,Breakfast,Lunch,Dinner,Moderate,Moderate
45,69.31,sedentary,Tell ok then concern rich expert.,2356.54,91599a23-8991-48b5-a9c8-79eb6bde7310,07:11:29,23:11:29,Breakfast,Lunch,Dinner,Moderate,Hot
34,65.88,sedentary,Stuff respond up every small.,2042.28,0351758d-0e5c-4254-903a-e1c7b6198b25,07:37:51,23:37:51,Breakfast,Lunch,Dinner,Active,Moderate
22,73.02,active,Serious hundred PM production how store.,3212.88,d09a7362-8321-4de9-acf3-4869edf493e2,08:40:32,00:40:32,Breakfast,Lunch,Dinner,Moderate,Hot
48,76.58,moderate,Him north professor spring.,2910.04,253352f6-155d-4b61-8983-c96ee7d088ec,07:49:29,23:49:29,Breakfast,Lunch,Dinner,Moderate,Hot
22,71.42,moderate,Discuss air live range artist edge understand could.,2571.12,e084d9db-cfc5-4da1-b228-e58ff42afcfc,06:11:24,22:11:24,Breakfast,Lunch,Dinner,Sedentary,Moderate
55,66.26,sedentary,Fight today risk research about free.,1987.8,f93f96f5-6a3a-4607-83a2-4208bfde0ec9,06:02:04,22:02:04,Breakfast,Lunch,Dinner,Moderate,Hot
20,76.33,moderate,Say continue unit box scene something attention.,2671.55,0a5c754a-776a-4066-95d5-dff2ca240116,08:25:55,00:25:55,Breakfast,Lunch,Dinner,Active,Hot
70,70.49,active,Anyone claim table picture onto.,2960.58,db0b2186-e745-489f-874e-83cdd954c2a5,06:59:03,22:59:03,Breakfast,Lunch,Dinner,Active,Moderate
40,67.69,sedentary,Six study great.,2098.39,e8f6b99a-9cbb-4750-b6f6-c217e3d5baf5,07:14:49,23:14:49,Breakfast,Lunch,Dinner,Sedentary,Moderate
54,56.88,active,International place save want together letter along.,2388.96,db0b9faf-eb6f-4f6c-ab70-a8ca4ae8dec7,07:20:17,23:20:17,Breakfast,Lunch,Dinner,Sedentary,Hot
70,54.37,sedentary,Rate cultural care police role thing more.,1685.47,06ce13af-95fe-42bd-9543-310ab99085e7,06:31:18,22:31:18,Breakfast,Lunch,Dinner,Sedentary,Moderate
54,56.69,sedentary,Religious computer soon play.,1757.39,98cd909c-c685-4954-8586-ecd886aa3674,07:40:25,23:40:25,Breakfast,Lunch,Dinner,Sedentary,Hot
27,72.78,sedentary,Right mother page information.,2401.74,abe31b73-e791-43a9-bac9-e05724cae9b5,08:37:08,00:37:08,Breakfast,Lunch,Dinner,Moderate,Hot
27,69.21,sedentary,Address when talk there.,2214.72,5036cb46-4492-4517-b3cf-cb12d6732617,06:13:54,22:13:54,Breakfast,Lunch,Dinner,Active,Moderate
36,55.2,moderate,Whether cause write send sing.,2097.6,7327dd60-5d41-4c1f-bd23-0a1d4d54ffed,07:26:01,23:26:01,Breakfast,Lunch,Dinner,Sedentary,Cold
34,76.46,active,Beautiful list everyone Democrat.,3134.86,9b78cae7-cb14-46c7-86ed-8972bb3e2376,08:39:05,00:39:05,Breakfast,Lunch,Dinner,Active,Cold
38,83.74,active,Ground past store off.,3349.6,0437f900-bdb4-4fe0-a628-e1900450aaeb,08:46:23,00:46:23,Breakfast,Lunch,Dinner,Moderate,Cold
31,64.02,active,Lose act hospital law size.,2624.82,189d5ffd-d69e-425d-b13d-3628e42a3828,07:29:10,23:29:10,Breakfast,Lunch,Dinner,Sedentary,Hot
26,52.59,sedentary,See decision TV attention.,1735.47,7f95e724-c0a1-4665-a839-e21df028fdc8,06:56:34,22:56:34,Breakfast,Lunch,Dinner,Sedentary,Cold
63,62.91,moderate,Commercial there face.,2327.67,1dc2bd3a-61e8-40f8-8836-c18a6a0ec2c4,06:53:38,22:53:38,Breakfast,Lunch,Dinner,Sedentary,Cold
18,78.54,active,Again hotel chair thank nice read lose their.,3298.6800000000003,eb3afe3c-9064-4ccf-a14f-15244f03916b,06:23:20,22:23:20,Breakfast,Lunch,Dinner,Active,Cold
68,75.49,moderate,Much Mr letter area.,2868.62,b5e31418-27ef-47c4-ade2-e848a4d353fd,06:12:18,22:12:18,Breakfast,Lunch,Dinner,Active,Hot
62,60.78,sedentary,Sense sort behind.,1944.96,b24b89ca-f768-4e27-b415-45aac5425647,06:02:03,22:02:03,Breakfast,Lunch,Dinner,Sedentary,Moderate
30,85.21,active,Shoulder loss another ever.,3749.24,982c3663-864a-40be-9052-09339ecd4faf,08:39:38,00:39:38,Breakfast,Lunch,Dinner,Sedentary,Moderate
21,83.48,moderate,In little rate like course success control.,2921.8,40b39609-f5c6-4f98-a4ca-59029a810806,06:22:10,22:22:10,Breakfast,Lunch,Dinner,Active,Cold
18,62.67,sedentary,Maintain key something total benefit current.,1880.1,7390f838-f697-4cd9-ab37-34caab443334,07:25:28,23:25:28,Breakfast,Lunch,Dinner,Sedentary,Hot
66,62.57,moderate,Hour significant blue.,2189.95,af219f25-0188-42cd-8aea-0fd1e1ee9d9d,08:25:18,00:25:18,Breakfast,Lunch,Dinner,Sedentary,Hot
57,64.07,active,Wonder article suddenly party never television score.,2690.94,bdb72b73-76a9-442b-844c-33d66be12dfd,08:03:49,00:03:49,Breakfast,Lunch,Dinner,Moderate,Cold
49,64.93,active,Up accept save teacher animal so.,2727.0600000000004,389490e9-f0e2-451a-aaf1-3ea34564175d,08:21:19,00:21:19,Breakfast,Lunch,Dinner,Moderate,Hot
51,79.51,sedentary,House cultural perhaps action economy color kind.,2464.81,9c75c189-84e0-4009-94c6-9f0a28b6197d,08:43:16,00:43:16,Breakfast,Lunch,Dinner,Active,Moderate
45,74.25,sedentary,Allow interest blue science.,2301.75,273775dd-8cf2-42c8-9d51-4143061e9eae,06:59:19,22:59:19,Breakfast,Lunch,Dinner,Moderate,Hot
48,78.77,sedentary,Billion prove significant data grow ok middle.,2363.1,2c88dcbc-5a28-4be7-882b-6f93f70f1bfa,07:09:29,23:09:29,Breakfast,Lunch,Dinner,Sedentary,Hot
25,76.74,moderate,Case lose enjoy.,2992.86,a5ae46d4-6366-4373-870f-c55cfe6b1846,06:01:42,22:01:42,Breakfast,Lunch,Dinner,Moderate,Moderate
56,87.15,moderate,Artist indeed special appear always.,3137.4,9add7107-1e5e-4969-9bfb-0ff5a96fb2c7,08:00:45,00:00:45,Breakfast,Lunch,Dinner,Active,Cold
43,59.41,moderate,Cut dream couple possible.,2138.76,72f15292-5377-4795-b5fe-d47990f82a46,07:20:35,23:20:35,Breakfast,Lunch,Dinner,Active,Cold
51,73.8,sedentary,Party herself event purpose baby protect.,2361.6,2d12cca3-2e97-4628-a1ea-259b485f3681,07:48:39,23:48:39,Breakfast,Lunch,Dinner,Moderate,Hot
20,48.26,active,Last wish cell discussion news out anyone.,2123.44,dd94a930-91a8-4cda-9603-e273a25d4e60,07:37:26,23:37:26,Breakfast,Lunch,Dinner,Active,Cold
67,56.83,active,Parent develop church let watch attorney right.,2273.2,513cf5df-9533-4f00-bcdd-70ad6a5f07df,07:21:37,23:21:37,Breakfast,Lunch,Dinner,Sedentary,Moderate
29,69.25,moderate,Read human wind whatever.,2493.0,7b3707bd-9aa1-4bde-8a90-4e051d15526c,08:41:25,00:41:25,Breakfast,Lunch,Dinner,Moderate,Hot
18,74.18,moderate,Goal modern site start occur perhaps sit.,2893.0200000000004,82d09108-a44e-43b0-a610-38c96c0e28c9,08:37:40,00:37:40,Breakfast,Lunch,Dinner,Moderate,Cold
61,68.98,active,Oil whole every.,3035.1200000000003,4c4ffb1c-fb75-4670-917c-79aa9bb74c5b,08:22:49,00:22:49,Breakfast,Lunch,Dinner,Sedentary,Hot
22,64.33,active,Fight even top argue have light staff.,2573.2,3c5f485e-748b-4cea-b157-0a681cd52d0b,06:47:50,22:47:50,Breakfast,Lunch,Dinner,Moderate,Cold
47,66.11,moderate,Hundred available case interest language.,2578.29,507cbbc5-65de-489a-890b-ecc441f45271,08:23:36,00:23:36,Breakfast,Lunch,Dinner,Sedentary,Hot
47,83.69,moderate,Against nice serious guess.,3263.91,f713e316-0abb-4ff0-aca3-70b96871bfba,06:44:38,22:44:38,Breakfast,Lunch,Dinner,Moderate,Cold
34,66.16,active,Top traditional total major.,2911.04,0432c758-d48b-4484-b8ec-3f665510b78b,06:29:10,22:29:10,Breakfast,Lunch,Dinner,Active,Moderate
65,87.49,sedentary,Matter only everything every air.,2712.19,3b65fd8c-e152-4ca8-bb48-922f81564e7e,07:07:55,23:07:55,Breakfast,Lunch,Dinner,Active,Hot
64,77.94,moderate,Budget sell cup have.,2727.9,58076ce7-36fc-415d-82c4-791e4792fbe7,07:31:45,23:31:45,Breakfast,Lunch,Dinner,Active,Cold
40,74.58,active,Pay policy public thus include material.,3281.52,de9581c5-4fc6-419c-b24c-fa40a54c62a9,06:36:38,22:36:38,Breakfast,Lunch,Dinner,Moderate,Cold
32,58.06,active,Guess skin school great.,2554.6400000000003,049ceee9-cafd-468d-8a9b-415d434e2a93,06:40:47,22:40:47,Breakfast,Lunch,Dinner,Moderate,Cold
54,79.35,active,Wish trial herself stand rock.,3253.35,6d0be730-8831-482f-a400-e39440488bfc,08:48:53,00:48:53,Breakfast,Lunch,Dinner,Moderate,Moderate
38,65.06,active,Clearly decision century score that consumer.,2602.4,5578f56c-0760-4b57-a992-e25246413fee,08:43:01,00:43:01,Breakfast,Lunch,Dinner,Moderate,Cold
31,58.06,sedentary,Born least region center population suddenly citizen.,1857.92,85e3727f-8565-410f-81f5-00f15ad6cfe6,07:37:43,23:37:43,Breakfast,Lunch,Dinner,Moderate,Cold
19,75.13,active,Truth most newspaper of.,3080.33,ba29b461-dc82-4693-8612-cfb51c9ade00,08:59:30,00:59:30,Breakfast,Lunch,Dinner,Sedentary,Moderate
28,56.12,moderate,Sell already deal hair.,1964.2,b17075d4-64a6-441f-bfe1-0d8966a40407,07:08:28,23:08:28,Breakfast,Lunch,Dinner,Moderate,Cold
68,62.38,sedentary,Push physical others type especially free.,2120.92,68860b40-c208-4a18-9e41-4259494982d5,07:55:57,23:55:57,Breakfast,Lunch,Dinner,Moderate,Cold
56,69.9,active,Card seat box something need.,2796.0,05659cc9-3266-4c19-b9af-39c20fe0d626,07:51:55,23:51:55,Breakfast,Lunch,Dinner,Sedentary,Hot
55,92.18,sedentary,South teacher reality building.,2765.4,e127e35e-ffad-4de4-8811-72ce0bbf1a78,07:07:43,23:07:43,Breakfast,Lunch,Dinner,Sedentary,Moderate
51,63.13,moderate,Play someone trouble.,2209.55,b33b635d-8501-420e-be01-be6f6772eb63,06:02:13,22:02:13,Breakfast,Lunch,Dinner,Moderate,Moderate
55,65.42,active,Responsibility morning power summer southern point.,2747.64,64c8aaa0-585a-4b61-ace1-75e4f8448b82,08:55:53,00:55:53,Breakfast,Lunch,Dinner,Sedentary,Cold
67,77.32,moderate,With trip challenge public early place might.,2706.2,1950aa41-5c9c-4796-90e8-19dc83985d68,07:20:56,23:20:56,Breakfast,Lunch,Dinner,Active,Cold
51,57.62,active,Tax often rest yourself.,2420.04,f1186c63-9ce9-4d9c-9f5d-b0aeda59914c,07:18:10,23:18:10,Breakfast,Lunch,Dinner,Moderate,Cold
35,74.43,active,Center under official ready court.,3274.92,5e505fc3-de0f-41bf-a3ee-809e090d1429,08:45:39,00:45:39,Breakfast,Lunch,Dinner,Moderate,Moderate
47,82.06,active,Expect whole believe box shoulder particularly.,3446.52,c8d4ebf7-c57f-4ffd-9453-eec258b73b49,06:40:36,22:40:36,Breakfast,Lunch,Dinner,Sedentary,Moderate
32,66.93,active,Direction occur consider.,2944.92,8995fc58-96b8-4c3d-8389-55f6c1a83ada,07:03:54,23:03:54,Breakfast,Lunch,Dinner,Moderate,Hot
44,80.26,active,Audience body management enough example own hard.,3531.44,c8abeb8b-ded9-4db7-92e6-3c145bc913b9,07:40:40,23:40:40,Breakfast,Lunch,Dinner,Sedentary,Hot
68,72.91,sedentary,Compare laugh field home concern across financial.,2333.12,854605ac-7103-4481-b02b-f5310bd1e485,07:50:20,23:50:20,Breakfast,Lunch,Dinner,Moderate,Moderate
51,62.69,active,Chance common same character.,2570.29,1553bfe5-d397-4272-8d99-03c28c87062d,06:48:31,22:48:31,Breakfast,Lunch,Dinner,Active,Moderate
69,68.02,active,Life understand represent raise field foreign more allow.,2924.86,2c37b16e-a1d9-48c5-9ccb-180f561e00f5,07:21:55,23:21:55,Breakfast,Lunch,Dinner,Active,Moderate
